"(6.950794096086846, 51.500671584537734, 6.954261411785663, 51.50282995639194)"
"(6.940392148990395, 51.500671584537734, 6.943859464689212, 51.50282995639194)"
"(6.943859464689212, 51.500671584537734, 6.947326780388029, 51.50282995639194)"
"(6.961196043183297, 51.500671584537734, 6.964663358882114, 51.50282995639194)"
"(6.954261411785663, 51.500671584537734, 6.95772872748448, 51.50282995639194)"
"(6.905781152147972, 51.50282995639194, 6.9092486320743856, 51.50498832824615)"
"(6.95772872748448, 51.500671584537734, 6.961196043183297, 51.50282995639194)"
"(6.916183591927216, 51.50282995639194, 6.91965107185363, 51.50498832824615)"
"(6.909248632074386, 51.50282995639194, 6.9127161120008, 51.50498832824615)"
"(6.919651071853631, 51.50282995639194, 6.923118551780044, 51.50498832824615)"
"(6.912716112000801, 51.50282995639194, 6.916183591927215, 51.50498832824615)"
"(6.930053511632875, 51.50282995639194, 6.933520991559289, 51.50498832824615)"
"(6.923118551780045, 51.50282995639194, 6.926586031706459, 51.50498832824615)"
"(6.9335209915592895, 51.50282995639194, 6.936988471485703, 51.50498832824615)"
"(6.943923431338534, 51.50282995639194, 6.9473909112649475, 51.50498832824615)"
"(6.92658603170646, 51.50282995639194, 6.930053511632874, 51.50498832824615)"
"(6.936988471485704, 51.50282995639194, 6.940455951412118, 51.50498832824615)"
"(6.9577933510441925, 51.50282995639194, 6.961260830970606, 51.50498832824615)"
"(6.947390911264948, 51.50282995639194, 6.950858391191362, 51.50498832824615)"
"(6.940455951412119, 51.50282995639194, 6.943923431338533, 51.50498832824615)"
"(6.950858391191363, 51.50282995639194, 6.954325871117777, 51.50498832824615)"
"(6.971663270749851, 51.50282995639194, 6.975130750676265, 51.50498832824615)"
"(6.926396618789213, 51.49635484082932, 6.9298636060942576, 51.49851321268353)"
"(6.929863606094257, 51.49635484082932, 6.933330593399301, 51.49851321268353)"
"(6.9333305933993, 51.49635484082932, 6.9367975807043445, 51.49851321268353)"
"(6.940264568009387, 51.49635484082932, 6.943731555314431, 51.49851321268353)"
"(6.936797580704344, 51.49635484082932, 6.940264568009388, 51.49851321268353)"
"(6.926459748556501, 51.49851321268353, 6.929926900048195, 51.500671584537734)"
"(6.929926900048195, 51.49851321268353, 6.9333940515398895, 51.500671584537734)"
"(6.9333940515398895, 51.49851321268353, 6.936861203031584, 51.500671584537734)"
"(6.936861203031584, 51.49851321268353, 6.940328354523278, 51.500671584537734)"
"(6.926396618789213, 51.49635484082932, 6.9298636060942576, 51.49851321268353)"
"(6.929863606094257, 51.49635484082932, 6.933330593399301, 51.49851321268353)"
"(6.9333305933993, 51.49635484082932, 6.9367975807043445, 51.49851321268353)"
"(6.936797580704344, 51.49635484082932, 6.940264568009388, 51.49851321268353)"
"(6.940264568009387, 51.49635484082932, 6.943731555314431, 51.49851321268353)"
